mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,strategy
0.36011266708374023,0.02001914831375311,0.013363122940063477,0.002217480707921466,10,1,5,200,"{'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.6451612903225806,0.6774193548387096,0.711864406779661,0.6666666666666666,0.6551724137931034,0.6712568264801442,0.023011767596179303,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SMA20_50_C2
0.18430209159851074,0.010605215873413601,0.009069728851318359,0.0013077642605563596,10,2,2,100,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.6363636363636364,0.6666666666666666,0.6896551724137931,0.6296296296296297,0.6885245901639344,0.662167939047532,0.025278699425292744,17,0.9953488372093023,1.0,1.0,0.9953051643192489,1.0,0.9981308003057101,0.0022893343962453257,SMA20_50_C2
0.33429608345031736,0.015100154290042724,0.013266229629516601,0.0019790915151567862,10,2,2,200,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.6461538461538462,0.6984126984126984,0.6896551724137931,0.6666666666666666,0.6666666666666666,0.6735110100627342,0.018562502799355708,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SMA20_50_C2
0.22152981758117676,0.04307144115334845,0.008476495742797852,0.0010487291563913272,10,2,5,100,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.6451612903225806,0.6666666666666666,0.7017543859649122,0.6545454545454545,0.6779661016949152,0.6692187798389059,0.01967568989529311,13,0.9953488372093023,1.0,1.0,0.9953051643192489,1.0,0.9981308003057101,0.0022893343962453257,SMA20_50_C2
0.365541410446167,0.052630613730909506,0.014996719360351563,0.00502434677192076,10,2,5,200,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.65625,0.6774193548387096,0.6896551724137931,0.6909090909090909,0.6440677966101694,0.6716602829543526,0.018581289980473464,10,0.9953488372093023,1.0,1.0,0.9953051643192489,1.0,0.9981308003057101,0.0022893343962453257,SMA20_50_C2
0.17893567085266113,0.037546213233493636,0.007966089248657226,0.0010919973665831167,,1,2,100,"{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.8,0.5833333333333334,0.75,0.7,0.6666666666666666,0.7,0.07378647873726218,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RSI40_V2
0.2628365993499756,0.019956056248927066,0.01191558837890625,0.0009904479367067057,,1,2,200,"{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.8461538461538461,0.6153846153846154,0.72,0.7,0.6666666666666666,0.7096410256410256,0.0768987311900894,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RSI40_V2
0.13570947647094728,0.00916200876886633,0.0076351165771484375,0.0006108951569347911,,1,5,100,"{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.8148148148148148,0.5833333333333334,0.75,0.7,0.6086956521739131,0.6913687600644123,0.08632212373417368,19,1.0,0.989247311827957,1.0,0.9894736842105263,1.0,0.9957441992076965,0.005212761746062606,RSI40_V2
0.2623779296875,0.020449443814634358,0.011545991897583008,0.001008900738275023,,1,5,200,"{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.8148148148148148,0.56,0.6923076923076923,0.7,0.6666666666666666,0.6867578347578347,0.08133381794579718,21,0.989247311827957,0.989247311827957,1.0,0.9894736842105263,1.0,0.9935936615732881,0.005231406498491209,RSI40_V2
0.1488506317138672,0.014761344100357213,0.008615636825561523,0.002641257830220771,,2,2,100,"{'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.8148148148148148,0.5833333333333334,0.75,0.7,0.6666666666666666,0.7029629629629629,0.07792402476205008,8,0.989247311827957,0.989247311827957,0.989247311827957,0.9894736842105263,0.989247311827957,0.9892925863044709,9.05489530277137e-05,RSI40_V2
0.2612039089202881,0.012376799417169614,0.011674070358276367,0.001383820930169663,,2,2,200,"{'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.8148148148148148,0.6153846153846154,0.6923076923076923,0.7,0.6666666666666666,0.6978347578347578,0.06555767896309815,12,0.9782608695652174,0.9787234042553191,0.989247311827957,0.9894736842105263,0.9782608695652174,0.9827932278848474,0.005365290383837828,RSI40_V2
0.1469031810760498,0.016643113865233147,0.007872247695922851,0.0009415991161839144,,2,5,100,"{'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.8148148148148148,0.6086956521739131,0.75,0.7,0.6666666666666666,0.7080354267310789,0.07043748480782899,4,0.967741935483871,0.9787234042553191,0.9782608695652174,0.9791666666666666,0.967741935483871,0.9743269622909889,0.005384277536175651,RSI40_V2
0.25730290412902834,0.0218216077922799,0.01223440170288086,0.0018237682954142063,,2,5,200,"{'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.8148148148148148,0.6153846153846154,0.6923076923076923,0.7,0.6666666666666666,0.6978347578347578,0.06555767896309815,12,0.967741935483871,0.968421052631579,0.9787234042553191,0.9791666666666666,0.9782608695652174,0.9744627857205306,0.005222588893784701,RSI40_V2
0.17034535408020018,0.023004622426715433,0.00792832374572754,0.0008694117704448591,5,1,2,100,"{'model__max_depth': 5, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.7692307692307693,0.5925925925925926,0.75,0.7,0.6666666666666666,0.6956980056980057,0.06300448541255453,17,1.0,1.0,1.0,0.9894736842105263,1.0,0.9978947368421054,0.004210526315789487,RSI40_V2
0.28653903007507325,0.03514639525680581,0.011382865905761718,0.0005839841515884423,5,1,2,200,"{'model__max_depth': 5, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.7857142857142857,0.56,0.72,0.7,0.6666666666666666,0.6864761904761905,0.07422072859577691,23,0.989247311827957,1.0,1.0,0.9894736842105263,1.0,0.9957441992076965,0.005212761746062606,RSI40_V2
0.14936528205871583,0.011839003332306952,0.010844564437866211,0.004640402127577942,5,1,5,100,"{'model__max_depth': 5, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.8148148148148148,0.6153846153846154,0.72,0.7,0.6666666666666666,0.7033732193732194,0.0660248787669943,7,0.967741935483871,0.9787234042553191,0.989247311827957,0.9791666666666666,1.0,0.9829758636467627,0.010897873559958528,RSI40_V2
